,gasrig_count,gas_price,gaswell_count,gasimports_amount,gasconsumption_amount
1999-07-13,496.9677419354839,2.14,1003.8709677419355,302.4835483870968,1701.0576451612903
1999-07-14,498.5483870967742,2.16,1012.1935483870968,302.9886774193549,1702.2820322580644
1999-07-15,500.1290322580645,2.12,1020.516129032258,303.4938064516129,1703.5064193548387
1999-07-16,501.7096774193548,2.18,1028.8387096774193,303.998935483871,1704.7308064516128
1999-07-17,503.2903225806452,2.186666666666667,1037.1612903225807,304.50406451612906,1705.9551935483871
1999-07-18,504.8709677419355,2.1933333333333334,1045.483870967742,305.00919354838715,1707.1795806451612
1999-07-19,506.4516129032258,2.2,1053.8064516129032,305.51432258064517,1708.4039677419355
1999-07-20,508.0322580645161,2.24,1062.1290322580644,306.01945161290325,1709.6283548387096
1999-07-21,509.61290322580646,2.25,1070.4516129032259,306.52458064516134,1710.852741935484
1999-07-22,511.19354838709677,2.32,1078.774193548387,307.02970967741936,1712.077129032258
1999-07-23,512.7741935483871,2.42,1087.0967741935483,307.53483870967744,1713.3015161290323
1999-07-24,514.3548387096774,2.4633333333333334,1095.4193548387098,308.0399677419355,1714.5259032258064
1999-07-25,515.9354838709678,2.5066666666666664,1103.741935483871,308.54509677419355,1715.7502903225807
1999-07-26,517.516129032258,2.55,1112.0645161290322,309.05022580645164,1716.9746774193547
1999-07-27,519.0967741935484,2.55,1120.3870967741937,309.5553548387097,1718.199064516129
1999-07-28,520.6774193548387,2.58,1128.7096774193549,310.06048387096774,1719.4234516129031
1999-07-29,522.258064516129,2.67,1137.032258064516,310.5656129032258,1720.6478387096774
1999-07-30,523.8387096774194,2.55,1145.3548387096773,311.0707419354839,1721.8722258064515
1999-07-31,525.4193548387096,2.5366666666666666,1153.6774193548388,311.57587096774193,1723.0966129032258
1999-08-01,527.0,2.523333333333333,1162.0,312.081,1724.321
1999-08-02,528.2258064516129,2.51,1163.4516129032259,311.7691612903226,1718.074258064516
1999-08-03,529.4516129032259,2.61,1164.9032258064517,311.45732258064515,1711.8275161290321
1999-08-04,530.6774193548387,2.64,1166.3548387096773,311.1454838709678,1705.5807741935482
1999-08-05,531.9032258064516,2.69,1167.8064516129032,310.83364516129035,1699.3340322580646
1999-08-06,533.1290322580645,2.69,1169.258064516129,310.5218064516129,1693.0872903225807
1999-08-07,534.3548387096774,2.703333333333333,1170.7096774193549,310.2099677419355,1686.8405483870968
1999-08-08,535.5806451612904,2.716666666666667,1172.1612903225807,309.89812903225805,1680.5938064516129
1999-08-09,536.8064516129032,2.73,1173.6129032258063,309.5862903225807,1674.347064516129
1999-08-10,538.0322580645161,2.77,1175.0645161290322,309.27445161290325,1668.100322580645
1999-08-11,539.258064516129,2.79,1176.516129032258,308.9626129032258,1661.8535806451612
1999-08-12,540.483870967742,2.73,1177.967741935484,308.6507741935484,1655.6068387096773
1999-08-13,541.7096774193549,2.71,1179.4193548387098,308.33893548387096,1649.3600967741936
1999-08-14,542.9354838709677,2.716666666666667,1180.8709677419354,308.0270967741936,1643.1133548387097
1999-08-15,544.1612903225806,2.723333333333333,1182.3225806451612,307.71525806451615,1636.8666129032258
1999-08-16,545.3870967741935,2.73,1183.774193548387,307.4034193548387,1630.619870967742
1999-08-17,546.6129032258065,2.7,1185.225806451613,307.0915806451613,1624.373129032258
1999-08-18,547.8387096774194,2.75,1186.6774193548388,306.77974193548386,1618.1263870967741
1999-08-19,549.0645161290323,2.87,1188.1290322580646,306.4679032258064,1611.8796451612902
1999-08-20,550.2903225806451,2.97,1189.5806451612902,306.15606451612905,1605.6329032258063
1999-08-21,551.516129032258,2.9633333333333334,1191.032258064516,305.8442258064516,1599.3861612903227
1999-08-22,552.741935483871,2.956666666666667,1192.483870967742,305.5323870967742,1593.1394193548388
1999-08-23,553.9677419354839,2.95,1193.9354838709678,305.22054838709676,1586.8926774193549
1999-08-24,555.1935483870968,3.01,1195.3870967741937,304.9087096774193,1580.645935483871
1999-08-25,556.4193548387096,3.1,1196.8387096774193,304.59687096774195,1574.399193548387
1999-08-26,557.6451612903226,2.97,1198.2903225806451,304.2850322580645,1568.1524516129032
1999-08-27,558.8709677419355,2.87,1199.741935483871,303.9731935483871,1561.9057096774193
1999-08-28,560.0967741935484,2.8633333333333333,1201.1935483870968,303.66135483870966,1555.6589677419356
1999-08-29,561.3225806451613,2.856666666666667,1202.6451612903227,303.3495161290322,1549.4122258064517
1999-08-30,562.5483870967741,2.85,1204.0967741935483,303.03767741935485,1543.1654838709678
1999-08-31,563.7741935483871,2.84,1205.5483870967741,302.7258387096774,1536.918741935484
1999-09-01,565.0,2.71,1207.0,302.414,1530.672
1999-09-02,566.2,2.56,1212.0333333333333,302.4881,1533.9622666666667
1999-09-03,567.4,2.47,1217.0666666666666,302.56219999999996,1537.2525333333333
1999-09-04,568.6,2.4925,1222.1,302.6363,1540.5428
1999-09-05,569.8,2.515,1227.1333333333334,302.7104,1543.8330666666668
1999-09-06,571.0,2.5375,1232.1666666666667,302.7845,1547.1233333333334
1999-09-07,572.2,2.56,1237.2,302.85859999999997,1550.4136
1999-09-08,573.4,2.66,1242.2333333333333,302.9327,1553.7038666666667
1999-09-09,574.6,2.75,1247.2666666666667,303.0068,1556.9941333333334
1999-09-10,575.8,2.84,1252.3,303.0809,1560.2844
1999-09-11,577.0,2.8266666666666667,1257.3333333333333,303.155,1563.5746666666666
1999-09-12,578.2,2.813333333333333,1262.3666666666666,303.2291,1566.8649333333333
1999-09-13,579.4,2.8,1267.4,303.3032,1570.1552000000001
1999-09-14,580.6,2.66,1272.4333333333334,303.3773,1573.4454666666668
1999-09-15,581.8,2.52,1277.4666666666667,303.4514,1576.7357333333334
1999-09-16,583.0,2.47,1282.5,303.52549999999997,1580.026
1999-09-17,584.2,2.45,1287.5333333333333,303.5996,1583.3162666666667
1999-09-18,585.4,2.4633333333333334,1292.5666666666666,303.6737,1586.6065333333333
1999-09-19,586.6,2.476666666666667,1297.6,303.7478,1589.8968
1999-09-20,587.8,2.49,1302.6333333333332,303.82189999999997,1593.1870666666669
1999-09-21,589.0,2.33,1307.6666666666667,303.896,1596.4773333333335
1999-09-22,590.2,2.3,1312.7,303.9701,1599.7676000000001
1999-09-23,591.4,2.45,1317.7333333333333,304.0442,1603.0578666666668
1999-09-24,592.6,2.54,1322.7666666666667,304.1183,1606.3481333333334
1999-09-25,593.8,2.53,1327.8,304.1924,1609.6384
1999-09-26,595.0,2.52,1332.8333333333333,304.2665,1612.9286666666667
1999-09-27,596.2,2.51,1337.8666666666668,304.3406,1616.2189333333333
1999-09-28,597.4,2.52,1342.9,304.4147,1619.5092000000002
1999-09-29,598.6,2.57,1347.9333333333334,304.4888,1622.7994666666668
1999-09-30,599.8,2.31,1352.9666666666667,304.5629,1626.0897333333335
1999-10-01,601.0,2.39,1358.0,304.637,1629.38
1999-10-02,602.0967741935484,2.4233333333333333,1357.8064516129032,304.6536129032258,1632.7262258064518
1999-10-03,603.1935483870968,2.456666666666667,1357.6129032258063,304.67022580645164,1636.0724516129033
1999-10-04,604.2903225806451,2.49,1357.4193548387098,304.68683870967743,1639.418677419355
1999-10-05,605.3870967741935,2.45,1357.225806451613,304.7034516129032,1642.7649032258066
1999-10-06,606.483870967742,2.48,1357.032258064516,304.720064516129,1646.111129032258
1999-10-07,607.5806451612904,2.49,1356.8387096774193,304.73667741935486,1649.4573548387098
1999-10-08,608.6774193548387,2.35,1356.6451612903227,304.75329032258065,1652.8035806451614
1999-10-09,609.7741935483871,2.41,1356.4516129032259,304.76990322580644,1656.149806451613
1999-10-10,610.8709677419355,2.4699999999999998,1356.258064516129,304.78651612903224,1659.4960322580646
1999-10-11,611.9677419354839,2.53,1356.0645161290322,304.8031290322581,1662.8422580645163
1999-10-12,613.0645161290322,2.65,1355.8709677419354,304.8197419354839,1666.1884838709677
1999-10-13,614.1612903225806,2.81,1355.6774193548388,304.83635483870967,1669.5347096774194
1999-10-14,615.258064516129,2.7,1355.483870967742,304.85296774193546,1672.880935483871
1999-10-15,616.3548387096774,2.66,1355.2903225806451,304.8695806451613,1676.2271612903228
1999-10-16,617.4516129032259,2.7133333333333334,1355.0967741935483,304.8861935483871,1679.5733870967742
1999-10-17,618.5483870967741,2.7666666666666666,1354.9032258064517,304.9028064516129,1682.919612903226
1999-10-18,619.6451612903226,2.82,1354.7096774193549,304.9194193548387,1686.2658387096776
1999-10-19,620.741935483871,2.89,1354.516129032258,304.93603225806453,1689.612064516129
1999-10-20,621.8387096774194,2.9,1354.3225806451612,304.9526451612903,1692.9582903225808
1999-10-21,622.9354838709677,2.99,1354.1290322580646,304.9692580645161,1696.3045161290324
1999-10-22,624.0322580645161,3.0,1353.9354838709678,304.9858709677419,1699.650741935484
1999-10-23,625.1290322580645,2.993333333333333,1353.741935483871,305.00248387096775,1702.9969677419356
1999-10-24,626.2258064516129,2.986666666666667,1353.5483870967741,305.01909677419354,1706.3431935483873
1999-10-25,627.3225806451613,2.98,1353.3548387096773,305.03570967741933,1709.6894193548387
1999-10-26,628.4193548387096,2.96,1353.1612903225807,305.0523225806451,1713.0356451612904
1999-10-27,629.516129032258,3.02,1352.967741935484,305.068935483871,1716.381870967742
1999-10-28,630.6129032258065,2.97,1352.774193548387,305.08554838709676,1719.7280967741935
1999-10-29,631.7096774193549,2.76,1352.5806451612902,305.10216129032256,1723.0743225806452
1999-10-30,632.8064516129032,2.75,1352.3870967741937,305.11877419354835,1726.420548387097
1999-10-31,633.9032258064516,2.7399999999999998,1352.1935483870968,305.1353870967742,1729.7667741935484
1999-11-01,635.0,2.73,1352.0,305.152,1733.113
1999-11-02,635.0333333333333,2.81,1346.0333333333333,305.7819333333333,1749.5355
1999-11-03,635.0666666666667,2.82,1340.0666666666666,306.41186666666664,1765.958
1999-11-04,635.1,2.75,1334.1,307.04179999999997,1782.3805
1999-11-05,635.1333333333333,2.62,1328.1333333333334,307.67173333333335,1798.803
1999-11-06,635.1666666666666,2.61,1322.1666666666667,308.3016666666667,1815.2255
1999-11-07,635.2,2.6,1316.2,308.9316,1831.6480000000001
1999-11-08,635.2333333333333,2.59,1310.2333333333333,309.56153333333333,1848.0705
1999-11-09,635.2666666666667,2.44,1304.2666666666667,310.19146666666666,1864.493
1999-11-10,635.3,2.39,1298.3,310.8214,1880.9155
1999-11-11,635.3333333333334,2.38,1292.3333333333333,311.4513333333333,1897.338
1999-11-12,635.3666666666667,2.16,1286.3666666666666,312.08126666666664,1913.7605
1999-11-13,635.4,2.216666666666667,1280.4,312.7112,1930.183
1999-11-14,635.4333333333333,2.2733333333333334,1274.4333333333334,313.34113333333335,1946.6055000000001
1999-11-15,635.4666666666667,2.33,1268.4666666666667,313.9710666666667,1963.028
1999-11-16,635.5,2.23,1262.5,314.601,1979.4505
1999-11-17,635.5333333333333,2.24,1256.5333333333333,315.2309333333333,1995.873
1999-11-18,635.5666666666667,2.22,1250.5666666666666,315.86086666666665,2012.2955000000002
1999-11-19,635.6,2.16,1244.6,316.4908,2028.718
1999-11-20,635.6333333333333,2.1233333333333335,1238.6333333333332,317.12073333333336,2045.1405
1999-11-21,635.6666666666666,2.0866666666666664,1232.6666666666667,317.7506666666667,2061.563
1999-11-22,635.7,2.05,1226.7,318.3806,2077.9855000000002
1999-11-23,635.7333333333333,1.99,1220.7333333333333,319.01053333333334,2094.408
1999-11-24,635.7666666666667,1.96,1214.7666666666667,319.64046666666667,2110.8305
1999-11-25,635.8,2.018,1208.8,320.2704,2127.253
1999-11-26,635.8333333333334,2.076,1202.8333333333333,320.9003333333333,2143.6755000000003
1999-11-27,635.8666666666667,2.134,1196.8666666666668,321.53026666666665,2160.098
1999-11-28,635.9,2.192,1190.9,322.16020000000003,2176.5205
1999-11-29,635.9333333333333,2.25,1184.9333333333334,322.79013333333336,2192.943
1999-11-30,635.9666666666667,2.22,1178.9666666666667,323.4200666666667,2209.3655
1999-12-01,636.0,2.17,1173.0,324.05,2225.788
1999-12-02,635.8709677419355,2.18,1172.9354838709678,324.1095806451613,2235.6800967741938
1999-12-03,635.741935483871,2.16,1172.8709677419354,324.16916129032256,2245.572193548387
1999-12-04,635.6129032258065,2.17,1172.8064516129032,324.22874193548387,2255.464290322581
1999-12-05,635.483870967742,2.18,1172.741935483871,324.2883225806452,2265.356387096774
1999-12-06,635.3548387096774,2.19,1172.6774193548388,324.3479032258065,2275.248483870968
1999-12-07,635.2258064516129,2.16,1172.6129032258063,324.4074838709677,2285.140580645161
1999-12-08,635.0967741935484,2.23,1172.5483870967741,324.467064516129,2295.032677419355
1999-12-09,634.9677419354839,2.2,1172.483870967742,324.52664516129033,2304.9247741935483
1999-12-10,634.8387096774194,2.27,1172.4193548387098,324.58622580645164,2314.816870967742
1999-12-11,634.7096774193549,2.296666666666667,1172.3548387096773,324.6458064516129,2324.7089677419353
1999-12-12,634.5806451612904,2.3233333333333333,1172.2903225806451,324.7053870967742,2334.601064516129
1999-12-13,634.4516129032259,2.35,1172.225806451613,324.7649677419355,2344.493161290323
1999-12-14,634.3225806451613,2.49,1172.1612903225807,324.8245483870968,2354.385258064516
1999-12-15,634.1935483870968,2.54,1172.0967741935483,324.88412903225804,2364.27735483871
1999-12-16,634.0645161290323,2.52,1172.032258064516,324.94370967741935,2374.1694516129032
1999-12-17,633.9354838709677,2.55,1171.967741935484,325.00329032258065,2384.061548387097
1999-12-18,633.8064516129032,2.59,1171.9032258064517,325.06287096774196,2393.9536451612903
1999-12-19,633.6774193548387,2.63,1171.8387096774193,325.1224516129032,2403.845741935484
1999-12-20,633.5483870967741,2.67,1171.774193548387,325.1820322580645,2413.7378387096774
1999-12-21,633.4193548387096,2.59,1171.7096774193549,325.2416129032258,2423.629935483871
1999-12-22,633.2903225806451,2.45,1171.6451612903227,325.3011935483871,2433.5220322580644
1999-12-23,633.1612903225806,2.42,1171.5806451612902,325.36077419354837,2443.414129032258
1999-12-24,633.0322580645161,2.405,1171.516129032258,325.42035483870967,2453.306225806452
1999-12-25,632.9032258064516,2.3899999999999997,1171.4516129032259,325.479935483871,2463.1983225806453
1999-12-26,632.7741935483871,2.375,1171.3870967741937,325.5395161290323,2473.090419354839
1999-12-27,632.6451612903226,2.36,1171.3225806451612,325.5990967741935,2482.9825161290323
1999-12-28,632.516129032258,2.32,1171.258064516129,325.65867741935483,2492.874612903226
1999-12-29,632.3870967741935,2.34,1171.1935483870968,325.71825806451614,2502.7667096774194
1999-12-30,632.258064516129,2.3,1171.1290322580646,325.77783870967744,2512.658806451613
1999-12-31,632.1290322580645,2.272,1171.0645161290322,325.8374193548387,2522.5509032258065
2000-01-01,632.0,2.2439999999999998,1171.0,325.897,2532.443
2000-01-02,631.483870967742,2.216,1172.1935483870968,325.06506451612904,2526.2562580645163
2000-01-03,630.9677419354839,2.188,1173.3870967741937,324.23312903225803,2520.0695161290323
2000-01-04,630.4516129032259,2.16,1174.5806451612902,323.4011935483871,2513.8827741935484
2000-01-05,629.9354838709677,2.17,1175.774193548387,322.56925806451613,2507.696032258065
2000-01-06,629.4193548387096,2.18,1176.967741935484,321.7373225806452,2501.509290322581
2000-01-07,628.9032258064516,2.19,1178.1612903225807,320.9053870967742,2495.322548387097
2000-01-08,628.3870967741935,2.1933333333333334,1179.3548387096773,320.0734516129032,2489.135806451613
2000-01-09,627.8709677419355,2.1966666666666668,1180.5483870967741,319.2415161290323,2482.949064516129
2000-01-10,627.3548387096774,2.2,1181.741935483871,318.40958064516127,2476.762322580645
2000-01-11,626.8387096774194,2.23,1182.9354838709678,317.5776451612903,2470.5755806451616
2000-01-12,626.3225806451613,2.25,1184.1290322580646,316.74570967741937,2464.3888387096777
2000-01-13,625.8064516129032,2.29,1185.3225806451612,315.9137741935484,2458.2020967741937
2000-01-14,625.2903225806451,2.28,1186.516129032258,315.0818387096774,2452.0153548387098
2000-01-15,624.7741935483871,2.2975,1187.7096774193549,314.24990322580646,2445.828612903226
2000-01-16,624.258064516129,2.315,1188.9032258064517,313.4179677419355,2439.641870967742
2000-01-17,623.741935483871,2.3325,1190.0967741935483,312.5860322580645,2433.4551290322584
2000-01-18,623.2258064516129,2.35,1191.2903225806451,311.75409677419356,2427.2683870967744
2000-01-19,622.7096774193549,2.4,1192.483870967742,310.9221612903226,2421.0816451612905
2000-01-20,622.1935483870968,2.53,1193.6774193548388,310.0902258064516,2414.8949032258065
2000-01-21,621.6774193548387,2.55,1194.8709677419354,309.25829032258065,2408.7081612903226
2000-01-22,621.1612903225806,2.55,1196.0645161290322,308.4263548387097,2402.5214193548386
2000-01-23,620.6451612903226,2.55,1197.258064516129,307.59441935483875,2396.334677419355
2000-01-24,620.1290322580645,2.55,1198.4516129032259,306.76248387096774,2390.147935483871
2000-01-25,619.6129032258065,2.66,1199.6451612903227,305.9305483870968,2383.961193548387
2000-01-26,619.0967741935484,2.73,1200.8387096774193,305.09861290322584,2377.7744516129032
2000-01-27,618.5806451612904,2.76,1202.032258064516,304.26667741935483,2371.5877096774193
2000-01-28,618.0645161290323,2.84,1203.225806451613,303.4347419354839,2365.4009677419353
2000-01-29,617.5483870967741,2.79,1204.4193548387098,302.60280645161293,2359.214225806452
2000-01-30,617.0322580645161,2.7399999999999998,1205.6129032258063,301.770870967742,2353.027483870968
2000-01-31,616.516129032258,2.69,1206.8064516129032,300.938935483871,2346.840741935484
2000-02-01,616.0,2.81,1208.0,300.107,2340.654
2000-02-02,615.448275862069,2.91,1210.6206896551723,300.33075862068966,2331.854172413793
2000-02-03,614.8965517241379,2.85,1213.2413793103449,300.55451724137936,2323.054344827586
2000-02-04,614.3448275862069,2.78,1215.8620689655172,300.778275862069,2314.2545172413793
2000-02-05,613.7931034482758,2.79,1218.4827586206898,301.00203448275863,2305.4546896551724
2000-02-06,613.2413793103449,2.8,1221.103448275862,301.2257931034483,2296.6548620689655
2000-02-07,612.6896551724138,2.81,1223.7241379310344,301.44955172413796,2287.8550344827586
2000-02-08,612.1379310344828,2.6,1226.344827586207,301.6733103448276,2279.0552068965517
2000-02-09,611.5862068965517,2.62,1228.9655172413793,301.89706896551724,2270.255379310345
2000-02-10,611.0344827586207,2.65,1231.5862068965516,302.12082758620693,2261.455551724138
2000-02-11,610.4827586206897,2.65,1234.2068965517242,302.34458620689657,2252.655724137931
2000-02-12,609.9310344827586,2.6366666666666667,1236.8275862068965,302.5683448275862,2243.855896551724
2000-02-13,609.3793103448276,2.623333333333333,1239.448275862069,302.7921034482759,2235.056068965517
2000-02-14,608.8275862068965,2.61,1242.0689655172414,303.01586206896553,2226.2562413793103
2000-02-15,608.2758620689655,2.61,1244.6896551724137,303.23962068965517,2217.4564137931034
2000-02-16,607.7241379310345,2.65,1247.3103448275863,303.46337931034486,2208.6565862068965
2000-02-17,607.1724137931035,2.66,1249.9310344827586,303.6871379310345,2199.8567586206896
2000-02-18,606.6206896551724,2.65,1252.551724137931,303.91089655172414,2191.0569310344827
2000-02-19,606.0689655172414,2.625,1255.1724137931035,304.13465517241383,2182.2571034482758
2000-02-20,605.5172413793103,2.5999999999999996,1257.7931034482758,304.35841379310347,2173.457275862069
2000-02-21,604.9655172413793,2.5749999999999997,1260.4137931034484,304.5821724137931,2164.657448275862
2000-02-22,604.4137931034483,2.55,1263.0344827586207,304.8059310344828,2155.857620689655
2000-02-23,603.8620689655172,2.5,1265.655172413793,305.02968965517243,2147.057793103448
2000-02-24,603.3103448275862,2.52,1268.2758620689656,305.25344827586207,2138.2579655172412
2000-02-25,602.7586206896551,2.51,1270.896551724138,305.4772068965517,2129.4581379310343
2000-02-26,602.2068965517242,2.54,1273.5172413793102,305.7009655172414,2120.6583103448274
2000-02-27,601.6551724137931,2.57,1276.1379310344828,305.92472413793104,2111.8584827586205
2000-02-28,601.1034482758621,2.6,1278.7586206896551,306.1484827586207,2103.0586551724136
2000-02-29,600.551724137931,2.65,1281.3793103448277,306.37224137931037,2094.2588275862067
2000-03-01,600.0,2.71,1284.0,306.596,2085.459
2000-03-02,600.2903225806451,2.8,1278.8387096774193,306.19019354838713,2077.132451612903
2000-03-03,600.5806451612904,2.72,1273.6774193548388,305.7843870967742,2068.805903225806
2000-03-04,600.8709677419355,2.7333333333333334,1268.516129032258,305.3785806451613,2060.4793548387097
2000-03-05,601.1612903225806,2.7466666666666666,1263.3548387096773,304.9727741935484,2052.152806451613
2000-03-06,601.4516129032259,2.76,1258.1935483870968,304.5669677419355,2043.826258064516
2000-03-07,601.741935483871,2.78,1253.032258064516,304.1611612903226,2035.4997096774193
2000-03-08,602.0322580645161,2.74,1247.8709677419356,303.7553548387097,2027.1731612903225
2000-03-09,602.3225806451613,2.69,1242.7096774193549,303.3495483870968,2018.8466129032256
2000-03-10,602.6129032258065,2.715,1237.5483870967741,302.9437419354839,2010.520064516129
2000-03-11,602.9032258064516,2.74,1232.3870967741937,302.53793548387097,2002.193516129032
2000-03-12,603.1935483870968,2.765,1227.225806451613,302.1321290322581,1993.8669677419355
2000-03-13,603.483870967742,2.79,1222.0645161290322,301.72632258064516,1985.5404193548386
2000-03-14,603.7741935483871,2.83,1216.9032258064517,301.3205161290323,1977.213870967742
2000-03-15,604.0645161290323,2.76,1211.741935483871,300.91470967741935,1968.887322580645
2000-03-16,604.3548387096774,2.84,1206.5806451612902,300.5089032258065,1960.5607741935482
2000-03-17,604.6451612903226,2.81,1201.4193548387098,300.10309677419355,1952.2342258064516
2000-03-18,604.9354838709677,2.783333333333333,1196.258064516129,299.69729032258067,1943.9076774193547
2000-03-19,605.2258064516129,2.756666666666667,1191.0967741935483,299.29148387096774,1935.581129032258
2000-03-20,605.516129032258,2.73,1185.9354838709678,298.88567741935486,1927.2545806451612
2000-03-21,605.8064516129032,2.74,1180.774193548387,298.47987096774193,1918.9280322580644
2000-03-22,606.0967741935484,2.78,1175.6129032258063,298.07406451612906,1910.6014838709677
2000-03-23,606.3870967741935,2.76,1170.4516129032259,297.6682580645161,1902.2749354838709
2000-03-24,606.6774193548387,2.82,1165.2903225806451,297.26245161290325,1893.9483870967742
2000-03-25,606.9677419354839,2.82,1160.1290322580644,296.8566451612903,1885.6218387096774
2000-03-26,607.258064516129,2.82,1154.967741935484,296.45083870967744,1877.2952903225805
2000-03-27,607.5483870967741,2.82,1149.8064516129032,296.0450322580645,1868.9687419354839
2000-03-28,607.8387096774194,2.94,1144.6451612903227,295.63922580645163,1860.642193548387
2000-03-29,608.1290322580645,2.92,1139.483870967742,295.2334193548387,1852.3156451612904
2000-03-30,608.4193548387096,2.83,1134.3225806451612,294.8276129032258,1843.9890967741935
2000-03-31,608.7096774193549,2.88,1129.1612903225807,294.42180645161295,1835.6625483870969
2000-04-01,609.0,2.893333333333333,1124.0,294.016,1827.336
2000-04-02,610.2,2.9066666666666667,1129.6333333333334,293.8085666666667,1824.2962666666667
2000-04-03,611.4,2.92,1135.2666666666667,293.60113333333334,1821.2565333333334
2000-04-04,612.6,2.87,1140.9,293.3937,1818.2168
2000-04-05,613.8,2.86,1146.5333333333333,293.1862666666667,1815.1770666666666
2000-04-06,615.0,2.98,1152.1666666666667,292.97883333333334,1812.1373333333333
2000-04-07,616.2,2.99,1157.8,292.7714,1809.0976
2000-04-08,617.4,2.9833333333333334,1163.4333333333334,292.56396666666666,1806.0578666666668
2000-04-09,618.6,2.976666666666667,1169.0666666666666,292.35653333333335,1803.0181333333333
2000-04-10,619.8,2.97,1174.7,292.14910000000003,1799.9784
2000-04-11,621.0,2.98,1180.3333333333333,291.94166666666666,1796.9386666666667
2000-04-12,622.2,3.05,1185.9666666666667,291.73423333333335,1793.8989333333334
2000-04-13,623.4,3.05,1191.6,291.52680000000004,1790.8592
2000-04-14,624.6,3.11,1197.2333333333333,291.31936666666667,1787.8194666666666
2000-04-15,625.8,3.1166666666666667,1202.8666666666668,291.11193333333335,1784.7797333333333
2000-04-16,627.0,3.123333333333333,1208.5,290.9045,1781.74
2000-04-17,628.2,3.13,1214.1333333333334,290.6970666666667,1778.7002666666667
2000-04-18,629.4,3.12,1219.7666666666667,290.48963333333336,1775.6605333333334
2000-04-19,630.6,3.12,1225.4,290.2822,1772.6208
2000-04-20,631.8,3.07,1231.0333333333333,290.0747666666667,1769.5810666666666
2000-04-21,633.0,3.0825,1236.6666666666667,289.86733333333336,1766.5413333333333
2000-04-22,634.2,3.0949999999999998,1242.3,289.6599,1763.5016
2000-04-23,635.4,3.1075,1247.9333333333334,289.4524666666667,1760.4618666666668
2000-04-24,636.6,3.12,1253.5666666666666,289.24503333333337,1757.4221333333332
2000-04-25,637.8,3.18,1259.2,289.0376,1754.3824
2000-04-26,639.0,3.12,1264.8333333333333,288.8301666666667,1751.3426666666667
2000-04-27,640.2,3.06,1270.4666666666667,288.6227333333333,1748.3029333333334
2000-04-28,641.4,3.09,1276.1,288.4153,1745.2632
2000-04-29,642.6,3.1133333333333333,1281.7333333333333,288.2078666666667,1742.2234666666666
2000-04-30,643.8,3.1366666666666667,1287.3666666666668,288.0004333333333,1739.1837333333333
2000-05-01,645.0,3.16,1293.0,287.793,1736.144
2000-05-02,646.0322580645161,3.2,1296.4516129032259,288.0592258064516,1732.2652903225805
2000-05-03,647.0645161290323,3.18,1299.9032258064517,288.32545161290324,1728.3865806451613
2000-05-04,648.0967741935484,3.09,1303.3548387096773,288.5916774193548,1724.5078709677418
2000-05-05,649.1290322580645,3.11,1306.8064516129032,288.85790322580647,1720.6291612903226
2000-05-06,650.1612903225806,3.1133333333333333,1310.258064516129,289.12412903225805,1716.7504516129031
2000-05-07,651.1935483870968,3.1166666666666667,1313.7096774193549,289.3903548387097,1712.871741935484
2000-05-08,652.2258064516129,3.12,1317.1612903225807,289.6565806451613,1708.9930322580644
2000-05-09,653.258064516129,3.25,1320.6129032258063,289.9228064516129,1705.1143225806452
2000-05-10,654.2903225806451,3.2,1324.0645161290322,290.1890322580645,1701.2356129032257
2000-05-11,655.3225806451613,3.37,1327.516129032258,290.45525806451616,1697.3569032258065
2000-05-12,656.3548387096774,3.35,1330.967741935484,290.72148387096775,1693.478193548387
2000-05-13,657.3870967741935,3.356666666666667,1334.4193548387098,290.98770967741933,1689.5994838709678
2000-05-14,658.4193548387096,3.3633333333333333,1337.8709677419356,291.253935483871,1685.7207741935483
2000-05-15,659.4516129032259,3.37,1341.3225806451612,291.52016129032256,1681.842064516129
2000-05-16,660.483870967742,3.45,1344.774193548387,291.7863870967742,1677.9633548387096
2000-05-17,661.516129032258,3.49,1348.225806451613,292.0526129032258,1674.0846451612904
2000-05-18,662.5483870967741,3.73,1351.6774193548388,292.31883870967744,1670.205935483871
2000-05-19,663.5806451612904,3.76,1355.1290322580646,292.585064516129,1666.3272258064517
2000-05-20,664.6129032258065,3.8233333333333333,1358.5806451612902,292.85129032258067,1662.4485161290322
2000-05-21,665.6451612903226,3.8866666666666667,1362.032258064516,293.11751612903225,1658.569806451613
2000-05-22,666.6774193548387,3.95,1365.483870967742,293.38374193548384,1654.6910967741935
2000-05-23,667.7096774193549,3.85,1368.9354838709678,293.6499677419355,1650.8123870967743
2000-05-24,668.741935483871,3.94,1372.3870967741937,293.91619354838707,1646.9336774193548
2000-05-25,669.7741935483871,4.18,1375.8387096774193,294.1824193548387,1643.0549677419356
2000-05-26,670.8064516129032,4.29,1379.2903225806451,294.4486451612903,1639.176258064516
2000-05-27,671.8387096774194,4.305,1382.741935483871,294.71487096774194,1635.2975483870969
2000-05-28,672.8709677419355,4.32,1386.1935483870968,294.98109677419353,1631.4188387096774
2000-05-29,673.9032258064516,4.335,1389.6451612903227,295.2473225806452,1627.5401290322582
2000-05-30,674.9354838709677,4.35,1393.0967741935483,295.51354838709676,1623.6614193548387
2000-05-31,675.9677419354839,4.52,1396.5483870967741,295.7797741935484,1619.7827096774195
2000-06-01,677.0,4.39,1400.0,296.046,1615.904
