,gasrig_count,gas_price,gaswell_count,gasimports_amount,gasconsumption_amount
2001-03-25,2.838709677419274,0.046666666666666856,0.7741935483870748,-2.5503225806451724,-28.352451612903224
2001-03-26,2.838709677419388,0.046666666666666856,0.7741935483870748,-2.5503225806451155,-28.352451612903224
2001-03-27,2.838709677419388,0.26333333333333275,0.7741935483870748,-2.5503225806451724,-28.352451612903224
2001-03-28,2.838709677419388,0.3699999999999992,0.7741935483870748,-2.5503225806451724,-28.352451612903224
2001-03-29,2.838709677419388,-0.16000000000000014,0.7741935483870748,-2.5503225806451724,-28.352451612903224
2001-03-30,2.838709677419274,-0.25,0.7741935483870748,-2.5503225806451724,-28.352451612903224
2001-03-31,2.838709677419388,0.006666666666666821,0.7741935483870748,-2.5503225806451724,-28.352451612903224
2001-04-01,2.838709677419388,-0.06666666666666643,0.7741935483870748,-2.5503225806451724,-28.352451612903224
2001-04-02,2.7526881720430083,-0.06666666666666643,6.98709677419356,-1.1649946236559003,-23.66915913978505
2001-04-03,2.6666666666666288,-0.033333333333333215,13.200000000000045,0.22033333333331484,-18.985866666666652
2001-04-04,2.6666666666666288,-0.009999999999999787,13.200000000000045,0.22033333333337168,-18.985866666666652
2001-04-05,2.6666666666667425,0.019999999999999574,13.200000000000045,0.22033333333337168,-18.985866666666652
2001-04-06,2.6666666666666288,0.08999999999999986,13.200000000000045,0.22033333333331484,-18.985866666666652
2001-04-07,2.6666666666666288,0.10000000000000053,13.199999999999818,0.22033333333331484,-18.985866666666652
2001-04-08,2.6666666666667425,0.08000000000000007,13.200000000000045,0.22033333333331484,-18.985866666666652
2001-04-09,2.6666666666666288,0.08000000000000007,13.200000000000045,0.22033333333331484,-18.985866666666652
2001-04-10,2.6666666666666288,0.13999999999999968,13.200000000000045,0.22033333333331484,-18.985866666666652
2001-04-11,2.6666666666667425,0.0,13.200000000000045,0.22033333333337168,-18.985866666666652
2001-04-12,2.6666666666666288,-0.22999999999999954,13.199999999999818,0.22033333333337168,-18.985866666666652
2001-04-13,2.6666666666666288,-0.08999999999999986,13.200000000000045,0.22033333333331484,-18.985866666666652
2001-04-14,2.6666666666667425,0.08000000000000007,13.200000000000045,0.22033333333331484,-18.985866666666652
2001-04-15,2.6666666666666288,0.08000000000000007,13.200000000000045,0.22033333333331484,-18.98586666666688
2001-04-16,2.6666666666666288,0.08000000000000007,13.200000000000045,0.22033333333337168,-18.985866666666652
2001-04-17,2.6666666666667425,-0.08000000000000007,13.199999999999818,0.22033333333337168,-18.985866666666425
2001-04-18,2.6666666666666288,-0.33000000000000007,13.200000000000045,0.22033333333331484,-18.985866666666652
2001-04-19,2.6666666666666288,-0.3000000000000007,13.200000000000045,0.22033333333331484,-18.98586666666688
2001-04-20,2.6666666666667425,-0.15000000000000036,13.200000000000045,0.22033333333331484,-18.985866666666652
2001-04-21,2.6666666666666288,-0.02999999999999936,13.200000000000045,0.22033333333331484,-18.985866666666652
2001-04-22,2.6666666666666288,0.05999999999999961,13.199999999999818,0.22033333333331484,-18.985866666666652
2001-04-23,2.6666666666667425,0.05999999999999961,13.200000000000045,0.22033333333337168,-18.985866666666652
2001-04-24,2.6666666666666288,0.07000000000000028,13.200000000000045,0.22033333333337168,-18.985866666666652
2001-04-25,2.6666666666666288,-0.10999999999999943,13.200000000000045,0.22033333333331484,-18.985866666666652
2001-04-26,2.6666666666667425,-0.20999999999999996,13.200000000000045,0.22033333333331484,-18.985866666666652
2001-04-27,2.6666666666666288,-0.15000000000000036,13.199999999999818,0.22033333333331484,-18.985866666666652
2001-04-28,2.6666666666666288,-0.12333333333333307,13.200000000000045,0.22033333333337168,-18.985866666666652
2001-04-29,2.6666666666667425,-0.06666666666666643,13.200000000000045,0.22033333333337168,-18.985866666666652
2001-04-30,2.6666666666666288,-0.06666666666666643,13.200000000000045,0.22033333333331484,-18.985866666666652
2001-05-01,2.6666666666666288,-0.21333333333333382,13.200000000000045,0.22033333333331484,-18.985866666666652
2001-05-02,3.0430107526882466,-0.1900000000000004,15.05161290322576,-0.03383333333334804,-12.009191397849463
2001-05-03,3.419354838709637,-0.08999999999999986,16.9032258064517,-0.2880000000000109,-5.032516129032274
2001-05-04,3.419354838709637,-0.040000000000000036,16.903225806451474,-0.2880000000000109,-5.032516129032274
2001-05-05,3.4193548387097508,-0.016666666666666607,16.903225806451474,-0.2880000000000109,-5.032516129032274
2001-05-06,3.419354838709637,-0.11333333333333329,16.9032258064517,-0.2880000000000109,-5.032516129032274
2001-05-07,3.419354838709637,-0.11333333333333329,16.9032258064517,-0.28799999999995407,-5.032516129032274
2001-05-08,3.4193548387097508,-0.16666666666666696,16.9032258064517,-0.28799999999995407,-5.032516129032274
2001-05-09,3.419354838709637,-0.17999999999999972,16.903225806451474,-0.2880000000000109,-5.032516129032274
2001-05-10,3.419354838709637,-0.04999999999999982,16.903225806451474,-0.2880000000000109,-5.032516129032274
2001-05-11,3.4193548387097508,0.09999999999999964,16.9032258064517,-0.2880000000000109,-5.032516129032274
2001-05-12,3.419354838709637,0.08999999999999986,16.9032258064517,-0.2880000000000109,-5.032516129032274
2001-05-13,3.419354838709637,0.020000000000000462,16.9032258064517,-0.2880000000000109,-5.032516129032274
2001-05-14,3.4193548387097508,0.020000000000000462,16.903225806451474,-0.2880000000000109,-5.032516129032274
2001-05-15,3.4193548387097508,0.1899999999999995,16.903225806451474,-0.2880000000000109,-5.032516129032274
2001-05-16,3.419354838709637,0.17999999999999972,16.9032258064517,-0.2880000000000109,-5.032516129032274
2001-05-17,3.4193548387095234,-0.2599999999999998,16.9032258064517,-0.28799999999995407,-5.032516129032274
2001-05-18,3.419354838709637,-0.3099999999999996,16.9032258064517,-0.28799999999995407,-5.032516129032274
2001-05-19,3.4193548387097508,-0.05333333333333368,16.903225806451474,-0.2880000000000109,-5.032516129032274
2001-05-20,3.4193548387097508,-0.006666666666666821,16.903225806451474,-0.2880000000000109,-5.032516129032274
2001-05-21,3.4193548387097508,-0.006666666666666821,16.9032258064517,-0.2880000000000109,-5.032516129032274
2001-05-22,3.4193548387097508,-0.1033333333333335,16.9032258064517,-0.2880000000000109,-5.032516129032274
2001-05-23,3.4193548387095234,-0.02999999999999936,16.9032258064517,-0.2880000000000109,-5.032516129032274
2001-05-24,3.4193548387095234,0.08000000000000007,16.9032258064517,-0.2880000000000109,-5.032516129032274
2001-05-25,3.4193548387097508,-0.28000000000000025,16.9032258064517,-0.2880000000000109,-5.032516129032274
2001-05-26,3.4193548387097508,-0.2825000000000002,16.9032258064517,-0.2880000000000109,-5.032516129032274
2001-05-27,3.4193548387097508,0.01499999999999968,16.903225806451246,-0.28799999999995407,-5.032516129032274
2001-05-28,3.4193548387097508,0.015000000000000124,16.903225806451246,-0.28799999999995407,-5.032516129032274
2001-05-29,3.4193548387097508,0.015000000000000124,16.9032258064517,-0.2880000000000109,-5.032516129032274
