,oilrig_count,oil_price,oilconsumption,oilproduction,oilstorage
2015-10-17,-2.0,0.45666666666666345,114.42857142857247,2.285714285713766,1629.0
2015-10-18,-2.0,-0.9266666666666694,222.57142857142753,4.571428571429351,964.571428571362
2015-10-19,-2.0,-0.9266666666666694,222.57142857142753,4.571428571429351,964.571428571362
2015-10-20,-2.0,-0.5333333333333243,222.57142857143117,4.571428571427532,964.5714285715949
2015-10-21,-2.0,-0.6899999999999977,222.57142857143117,4.571428571427532,964.5714285715949
2015-10-22,-2.0,-0.9400000000000048,222.57142857142753,4.571428571429351,964.571428571362
2015-10-23,-2.0,-1.3100000000000023,222.57142857142753,4.571428571429351,964.571428571362
2015-10-24,-2.0,-1.230000000000004,-10.0,9.142857142856883,889.0
2015-10-25,-2.0,-0.4799999999999969,-242.57142857142753,13.714285714286234,813.428571428638
2015-10-26,-2.0,-0.4799999999999969,-242.57142857142753,13.714285714286234,813.428571428638
2015-10-27,-2.0,-0.21999999999999886,-242.57142857143117,13.714285714284415,813.4285714284051
2015-10-28,-2.0,2.740000000000002,-242.57142857143117,13.714285714284415,813.4285714284051
2015-10-29,-2.0,2.8100000000000023,-242.57142857142753,13.714285714286234,813.428571428638
2015-10-30,-2.0,0.6700000000000017,-242.57142857142753,13.714285714286234,813.428571428638
2015-10-31,-2.0,0.4199999999999946,-276.0662142857145,93.10464285714443,2981.214285714319
2015-11-01,-2.0,-0.3200000000000003,-309.5610000000015,172.4950000000008,5149.0
2015-11-02,-1.966666666666697,-0.3200000000000003,-15.268299999999726,56.748499999999694,2340.6999999999534
2015-11-03,-1.9333333333332803,1.6000000000000014,279.02440000000206,-58.99799999999959,-467.60000000009313
2015-11-04,-1.9333333333332803,0.20000000000000284,279.0243999999984,-58.99800000000141,-467.5999999998603
2015-11-05,-1.933333333333394,-2.6099999999999994,279.0243999999984,-58.99800000000141,-467.5999999998603
2015-11-06,-1.933333333333394,-2.0,279.02440000000206,-58.99799999999959,-467.60000000009313
2015-11-07,-1.9333333333332803,-1.1000000000000014,91.22648571428726,-29.927571428570445,-197.80000000004657
2015-11-08,-1.9333333333332803,-0.30000000000000426,-96.57142857142753,-0.857142857143117,72.0
2015-11-09,-1.933333333333394,-0.30000000000000426,-96.57142857142753,-0.857142857143117,72.0
2015-11-10,-1.933333333333394,0.21000000000000085,-96.57142857143117,-0.857142857143117,72.0
2015-11-11,-1.9333333333332803,-0.9199999999999946,-96.57142857143117,-0.857142857143117,72.0
2015-11-12,-1.9333333333332803,-2.489999999999995,-96.57142857142753,-0.857142857143117,72.0
2015-11-13,-1.933333333333394,-2.260000000000005,-96.57142857142753,-0.857142857143117,72.0
2015-11-14,-1.933333333333394,-0.720000000000006,-59.57142857142753,-2.857142857141298,173.14285714295693
2015-11-15,-1.9333333333332803,0.6600000000000037,-22.571428571427532,-4.857142857143117,274.285714285681
2015-11-16,-1.9333333333332803,0.6600000000000037,-22.571428571427532,-4.857142857143117,274.285714285681
2015-11-17,-1.933333333333394,-0.6200000000000045,-22.57142857143117,-4.857142857143117,274.285714285681
2015-11-18,-1.9333333333332803,-0.9299999999999997,-22.57142857143117,-4.857142857143117,274.285714285681
2015-11-19,-1.9333333333332803,-0.17999999999999972,-22.571428571427532,-4.857142857143117,274.285714285681
2015-11-20,-1.933333333333394,-1.3599999999999994,-22.571428571427532,-4.857142857143117,274.285714285681
2015-11-21,-1.933333333333394,-1.1999999999999957,51.0,2.857142857143117,305.28571428591385
2015-11-22,-1.9333333333332803,-0.0799999999999983,124.57142857142753,10.571428571429351,336.285714285681
2015-11-23,-1.9333333333332803,-0.0799999999999983,124.57142857142753,10.571428571429351,336.285714285681
2015-11-24,-1.933333333333394,1.5799999999999983,124.57142857143117,10.571428571427532,336.285714285681
2015-11-25,-1.933333333333394,1.9499999999999957,124.57142857143117,10.571428571427532,336.285714285681
2015-11-26,-1.9333333333332803,0.3299999999999983,124.57142857142753,10.571428571429351,336.285714285681
2015-11-27,-1.9333333333332803,-0.6499999999999986,124.57142857142753,10.571428571429351,336.285714285681
2015-11-28,-1.933333333333394,-0.6966666666666654,5.705464285714697,23.558464285713853,-1831.357142857043
2015-11-29,-1.933333333333394,-0.09333333333333371,-113.16049999999814,36.545500000000175,-3999.0
2015-11-30,-1.9333333333332803,-0.09333333333333371,-113.16050000000178,36.545500000000175,-3999.0
2015-12-01,-1.9333333333332803,0.10333333333333172,-113.16050000000178,36.545500000000175,-3999.0
2015-12-02,-1.8376344086021845,-0.5,162.19341666666878,-18.75758333333397,-553.8333333332557
2015-12-03,-1.741935483870975,0.5,437.54733333333206,-74.0606666666663,2891.3333333332557
2015-12-04,-1.741935483870975,0.07000000000000028,437.54733333333206,-74.0606666666663,2891.3333333332557
2015-12-05,-1.741935483870975,-1.8666666666666671,221.20223809524032,-35.31604761904782,2131.5238095237873
